Date,Close
2013-08-25,38
2013-08-26,42
2013-08-27,49
2013-08-28,71
2013-08-29,55
2013-08-30,51
2013-08-31,63
2013-09-01,55
2013-09-02,49
2013-09-03,54
2013-09-04,54
2013-09-05,77
2013-09-06,60
2013-09-07,60
2013-09-08,52
2013-09-09,51
2013-09-10,63
2013-09-11,63
2013-09-12,69
2013-09-13,56
2013-09-14,49
2013-09-15,56
2013-09-16,50
2013-09-17,49
2013-09-18,59
2013-09-19,57
2013-09-20,55
2013-09-21,56
2013-09-22,56
2013-09-23,46
2013-09-24,60
2013-09-25,56
2013-09-26,52
2013-09-27,39
2013-09-28,43
2013-09-29,40
2013-09-30,53
2013-10-01,61
2013-10-02,66
2013-10-03,64
2013-10-04,57
2013-10-05,56
2013-10-06,54
2013-10-07,40
2013-10-08,40
2013-10-09,59
2013-10-10,61
2013-10-11,49
2013-10-12,61
2013-10-13,56
2013-10-14,43
2013-10-15,64
2013-10-16,68
2013-10-17,55
2013-10-18,50
2013-10-19,59
2013-10-20,63
2013-10-21,49
2013-10-22,66
2013-10-23,77
2013-10-24,61
2013-10-25,67
2013-10-26,48
2013-10-27,37
2013-10-28,50
2013-10-29,48
2013-10-30,51
2013-10-31,53
2013-11-01,46
2013-11-02,59
2013-11-03,46
2013-11-04,49
2013-11-05,47
2013-11-06,50
2013-11-07,49
2013-11-08,46
2013-11-09,50
2013-11-10,40
2013-11-11,46
2013-11-12,48
2013-11-13,49
2013-11-14,56
2013-11-15,53
2013-11-16,48
2013-11-17,61
2013-11-18,53
2013-11-19,57
2013-11-20,63
2013-11-21,55
2013-11-22,54
2013-11-23,47
2013-11-24,42
2013-11-25,36
2013-11-26,60
2013-11-27,67
2013-11-28,55
2013-11-29,58
2013-11-30,43
2013-12-01,44
2013-12-02,43
2013-12-03,45
2013-12-04,54
2013-12-05,39
2013-12-06,53
2013-12-07,36
2013-12-08,44
2013-12-09,44
2013-12-10,63
2013-12-11,45
2013-12-12,48
2013-12-13,51
2013-12-14,59
2013-12-15,64
2013-12-16,46
2013-12-17,60
2013-12-18,57
2013-12-19,46
2013-12-20,37
2013-12-21,43
2013-12-22,37
2013-12-23,43
2013-12-24,41
2013-12-25,24
2013-12-26,25
2013-12-27,31
2013-12-28,33
2013-12-29,31
2013-12-30,22
2013-12-31,13
2014-01-01,80
2014-01-02,51
2014-01-03,58
2014-01-04,57
2014-01-05,63
2014-01-06,66
2014-01-07,56
2014-01-08,59
2014-01-09,65
2014-01-10,78
2014-01-11,62
2014-01-12,68
2014-01-13,59
2014-01-14,65
2014-01-15,60
2014-01-16,52
2014-01-17,88
2014-01-18,52
2014-01-19,53
2014-01-20,71
2014-01-21,60
2014-01-22,65
2014-01-23,52
2014-01-24,58
2014-01-25,67
2014-01-26,51
2014-01-27,54
2014-01-28,51
2014-01-29,59
2014-01-30,57
2014-01-31,44
2014-02-01,68
2014-02-02,60
2014-02-03,61
2014-02-04,61
2014-02-05,68
2014-02-06,65
2014-02-07,67
2014-02-08,66
2014-02-09,70
2014-02-10,71
2014-02-11,72
2014-02-12,74
2014-02-13,60
2014-02-14,58
2014-02-15,64
2014-02-16,50
2014-02-17,65
2014-02-18,60
2014-02-19,66
2014-02-20,42
2014-02-21,65
2014-02-22,57
2014-02-23,65
2014-02-24,55
2014-02-25,68
2014-02-26,53
2014-02-27,62
2014-02-28,36
2014-03-01,65
2014-03-02,54
2014-03-03,59
2014-03-04,55
2014-03-05,61
2014-03-06,61
2014-03-07,53
2014-03-08,48
2014-03-09,45
2014-03-10,42
2014-03-11,58
2014-03-12,60
2014-03-13,55
2014-03-14,73
2014-03-15,52
2014-03-16,63
2014-03-17,61
2014-03-18,67
2014-03-19,78
2014-03-20,62
2014-03-21,56
2014-03-22,40
2014-03-23,52
2014-03-24,45
2014-03-25,58
2014-03-26,57
2014-03-27,53
2014-03-28,59
2014-03-29,46
2014-03-30,38
2014-03-31,42
2014-04-01,71
2014-04-02,54
2014-04-03,58
2014-04-04,71
2014-04-05,58
2014-04-06,53
2014-04-07,56
2014-04-08,46
2014-04-09,51
2014-04-10,64
2014-04-11,54
2014-04-12,42
2014-04-13,59
2014-04-14,50
2014-04-15,47
2014-04-16,67
2014-04-17,45
2014-04-18,45
2014-04-19,57
2014-04-20,67
2014-04-21,46
2014-04-22,49
2014-04-23,58
2014-04-24,54
2014-04-25,55
2014-04-26,49
2014-04-27,53
2014-04-28,62
2014-04-29,55
2014-04-30,57
2014-05-01,50
2014-05-02,71
2014-05-03,37
2014-05-04,54
2014-05-05,64
2014-05-06,56
2014-05-07,59
2014-05-08,57
2014-05-09,74
2014-05-10,60
2014-05-11,58
2014-05-12,41
2014-05-13,60
2014-05-14,54
2014-05-15,66
2014-05-16,63
2014-05-17,49
2014-05-18,66
2014-05-19,60
2014-05-20,62
2014-05-21,63
2014-05-22,68
2014-05-23,59
2014-05-24,61
2014-05-25,46
2014-05-26,47
2014-05-27,56
2014-05-28,78
2014-05-29,58
2014-05-30,54
2014-05-31,44
2014-06-01,71
2014-06-02,34
2014-06-03,54
2014-06-04,58
2014-06-05,51
2014-06-06,54
2014-06-07,48
2014-06-08,50
2014-06-09,49
2014-06-10,58
2014-06-11,56
2014-06-12,61
2014-06-13,48
2014-06-14,34
2014-06-15,47
2014-06-16,54
2014-06-17,48
2014-06-18,47
2014-06-19,41
2014-06-20,55
2014-06-21,60
2014-06-22,58
2014-06-23,50
2014-06-24,52
2014-06-25,32
2014-06-26,44
2014-06-27,53
2014-06-28,54
2014-06-29,59
2014-06-30,55
2014-07-01,81
2014-07-02,57
2014-07-03,65
2014-07-04,50
2014-07-05,58
2014-07-06,66
2014-07-07,55
2014-07-08,63
2014-07-09,50
2014-07-10,58
2014-07-11,54
2014-07-12,60
2014-07-13,57
2014-07-14,56
2014-07-15,63
2014-07-16,57
2014-07-17,60
2014-07-18,65
2014-07-19,54
2014-07-20,54
2014-07-21,45
2014-07-22,54
2014-07-23,59
2014-07-24,47
2014-07-25,48
2014-07-26,49
2014-07-27,51
2014-07-28,60
2014-07-29,46
2014-07-30,60
2014-07-31,54
2014-08-01,61
2014-08-02,55
2014-08-03,63
2014-08-04,49
2014-08-05,52
2014-08-06,75
2014-08-07,43
2014-08-08,78
2014-08-09,52
2014-08-10,79
2014-08-11,56
2014-08-12,72
2014-08-13,73
2014-08-14,57
2014-08-15,81
2014-08-16,77
2014-08-17,63
2014-08-18,54
2014-08-19,48
2014-08-20,62
2014-08-21,57
2014-08-22,69
2014-08-23,49
2014-08-24,52
2014-08-25,62
2014-08-26,52
2014-08-27,65
2014-08-28,50
2014-08-29,70
2014-08-30,59
2014-08-31,56
2014-09-01,106
2014-09-02,73
2014-09-03,81
2014-09-04,72
2014-09-05,76
2014-09-06,66
2014-09-07,57
2014-09-08,59
2014-09-09,57
2014-09-10,84
2014-09-11,75
2014-09-12,66
2014-09-13,58
2014-09-14,53
2014-09-15,68
2014-09-16,78
2014-09-17,65
2014-09-18,76
2014-09-19,80
2014-09-20,81
2014-09-21,53
2014-09-22,52
2014-09-23,53
2014-09-24,50
2014-09-25,60
2014-09-26,66
2014-09-27,81
2014-09-28,54
2014-09-29,52
2014-09-30,71
2014-10-01,72
2014-10-02,67
2014-10-03,65
2014-10-04,56
2014-10-05,60
2014-10-06,53
2014-10-07,71
2014-10-08,56
2014-10-09,62
2014-10-10,65
2014-10-11,61
2014-10-12,58
2014-10-13,64
2014-10-14,46
2014-10-15,46
2014-10-16,58
2014-10-17,64
2014-10-18,51
2014-10-19,58
2014-10-20,52
2014-10-21,50
2014-10-22,48
2014-10-23,49
2014-10-24,60
2014-10-25,48
2014-10-26,50
2014-10-27,39
2014-10-28,44
2014-10-29,53
2014-10-30,37
2014-10-31,60
2014-11-01,35
2014-11-02,60
2014-11-03,44
2014-11-04,49
2014-11-05,62
2014-11-06,74
2014-11-07,64
2014-11-08,55
2014-11-09,55
2014-11-10,48
2014-11-11,46
2014-11-12,46
2014-11-13,50
2014-11-14,56
2014-11-15,51
2014-11-16,48
2014-11-17,47
2014-11-18,52
2014-11-19,49
2014-11-20,47
2014-11-21,40
2014-11-22,60
2014-11-23,39
2014-11-24,38
2014-11-25,56
2014-11-26,38
2014-11-27,33
2014-11-28,51
2014-11-29,55
2014-11-30,48
2014-12-01,42
2014-12-02,47
2014-12-03,45
2014-12-04,57
2014-12-05,52
2014-12-06,60
2014-12-07,47
2014-12-08,46
2014-12-09,38
2014-12-10,52
2014-12-11,50
2014-12-12,60
2014-12-13,64
2014-12-14,51
2014-12-15,46
2014-12-16,42
2014-12-17,49
2014-12-18,49
2014-12-19,53
2014-12-20,54
2014-12-21,54
2014-12-22,43
2014-12-23,55
2014-12-24,50
2014-12-25,38
2014-12-26,54
2014-12-27,37
2014-12-28,49
2014-12-29,42
2014-12-30,62
2014-12-31,60
2015-01-01,79
2015-01-02,57
2015-01-03,71
2015-01-04,88
2015-01-05,67
2015-01-06,73
2015-01-07,64
2015-01-08,56
2015-01-09,69
2015-01-10,74
2015-01-11,72
2015-01-12,65
2015-01-13,72
2015-01-14,70
2015-01-15,65
2015-01-16,70
2015-01-17,65
2015-01-18,40
2015-01-19,65
2015-01-20,79
2015-01-21,68
2015-01-22,72
2015-01-23,64
2015-01-24,73
2015-01-25,78
2015-01-26,61
2015-01-27,62
2015-01-28,68
2015-01-29,63
2015-01-30,70
2015-01-31,59
2015-02-01,89
2015-02-02,65
2015-02-03,71
2015-02-04,71
2015-02-05,63
2015-02-06,71
2015-02-07,55
2015-02-08,76
2015-02-09,54
2015-02-10,65
2015-02-11,63
2015-02-12,79
2015-02-13,69
2015-02-14,75
2015-02-15,67
2015-02-16,71
2015-02-17,63
2015-02-18,74
2015-02-19,66
2015-02-20,71
2015-02-21,62
2015-02-22,54
2015-02-23,60
2015-02-24,56
2015-02-25,60
2015-02-26,65
2015-02-27,53
2015-02-28,48
2015-03-01,72
2015-03-02,51
2015-03-03,66
2015-03-04,60
2015-03-05,49
2015-03-06,76
2015-03-07,59
2015-03-08,53
2015-03-09,51
2015-03-10,68
2015-03-11,45
2015-03-12,60
2015-03-13,58
2015-03-14,46
2015-03-15,51
2015-03-16,58
2015-03-17,63
2015-03-18,60
2015-03-19,49
2015-03-20,62
2015-03-21,66
2015-03-22,60
2015-03-23,50
2015-03-24,47
2015-03-25,51
2015-03-26,52
2015-03-27,51
2015-03-28,51
2015-03-29,43
2015-03-30,39
2015-03-31,44
2015-04-01,77
2015-04-02,55
2015-04-03,52
2015-04-04,76
2015-04-05,77
2015-04-06,56
2015-04-07,63
2015-04-08,69
2015-04-09,65
2015-04-10,60
2015-04-11,55
2015-04-12,60
2015-04-13,49
2015-04-14,54
2015-04-15,66
2015-04-16,56
2015-04-17,48
2015-04-18,57
2015-04-19,54
2015-04-20,63
2015-04-21,68
2015-04-22,43
2015-04-23,55
2015-04-24,68
2015-04-25,60
2015-04-26,67
2015-04-27,49
2015-04-28,62
2015-04-29,54
2015-04-30,67
2015-05-01,56
2015-05-02,60
2015-05-03,74
2015-05-04,48
2015-05-05,59
2015-05-06,53
2015-05-07,64
2015-05-08,67
2015-05-09,54
2015-05-10,58
2015-05-11,40
2015-05-12,60
2015-05-13,61
2015-05-14,55
2015-05-15,68
2015-05-16,64
2015-05-17,57
2015-05-18,48
2015-05-19,56
2015-05-20,54
2015-05-21,61
2015-05-22,57
2015-05-23,53
2015-05-24,59
2015-05-25,52
2015-05-26,69
2015-05-27,48
2015-05-28,71
2015-05-29,54
2015-05-30,62
2015-05-31,67
2015-06-01,57
2015-06-02,52
2015-06-03,53
2015-06-04,54
2015-06-05,53
2015-06-06,54
2015-06-07,67
2015-06-08,65
2015-06-09,43
2015-06-10,64
2015-06-11,51
2015-06-12,50
2015-06-13,57
2015-06-14,58
2015-06-15,43
2015-06-16,51
2015-06-17,62
2015-06-18,54
2015-06-19,57
2015-06-20,63
2015-06-21,63
2015-06-22,41
2015-06-23,55
2015-06-24,66
2015-06-25,56
2015-06-26,48
2015-06-27,58
2015-06-28,70
2015-06-29,51
2015-06-30,66
2015-07-01,69
2015-07-02,59
2015-07-03,59
2015-07-04,57
2015-07-05,58
2015-07-06,54
2015-07-07,57
2015-07-08,58
2015-07-09,54
2015-07-10,56
2015-07-11,52
2015-07-12,56
2015-07-13,47
2015-07-14,46
2015-07-15,50
2015-07-16,57
2015-07-17,76
2015-07-18,48
2015-07-19,58
2015-07-20,58
2015-07-21,62
2015-07-22,48
2015-07-23,55
2015-07-24,46
2015-07-25,60
2015-07-26,54
2015-07-27,48
2015-07-28,45
2015-07-29,52
2015-07-30,59
2015-07-31,52
2015-08-01,49
2015-08-02,61
2015-08-03,43
2015-08-04,66
2015-08-05,63
2015-08-06,58
2015-08-07,51
2015-08-08,65
2015-08-09,62
2015-08-10,50
2015-08-11,71
2015-08-12,57
2015-08-13,63
2015-08-14,49
2015-08-15,55
2015-08-16,66
2015-08-17,59
2015-08-18,61
2015-08-19,47
2015-08-20,54
2015-08-21,48
2015-08-22,58
2015-08-23,53
2015-08-24,54
2015-08-25,60
2015-08-26,41
2015-08-27,58
2015-08-28,46
2015-08-29,47
2015-08-30,57
2015-08-31,42
2015-09-01,55
2015-09-02,71
2015-09-03,76
2015-09-04,65
2015-09-05,56
2015-09-06,58
2015-09-07,59
2015-09-08,48
2015-09-09,74
2015-09-10,61
2015-09-11,61
2015-09-12,47
2015-09-13,56
2015-09-14,53
2015-09-15,58
2015-09-16,55
2015-09-17,40
2015-09-18,52
2015-09-19,56
2015-09-20,56
2015-09-21,43
2015-09-22,42
2015-09-23,45
2015-09-24,52
2015-09-25,51
2015-09-26,50
2015-09-27,49
2015-09-28,54
2015-09-29,38
2015-09-30,47
2015-10-01,69
2015-10-02,72
2015-10-03,49
2015-10-04,58
2015-10-05,58
2015-10-06,66
2015-10-07,58
2015-10-08,49
2015-10-09,58
2015-10-10,80
2015-10-11,70
2015-10-12,63
2015-10-13,62
2015-10-14,66
2015-10-15,70
2015-10-16,63
2015-10-17,67
2015-10-18,52
2015-10-19,66
2015-10-20,65
2015-10-21,81
2015-10-22,69
2015-10-23,69
2015-10-24,53
2015-10-25,57
2015-10-26,42
2015-10-27,53
2015-10-28,77
2015-10-29,53
2015-10-30,63
2015-10-31,63
2015-11-01,53
2015-11-02,54
2015-11-03,47
2015-11-04,53
2015-11-05,54
2015-11-06,66
2015-11-07,54
2015-11-08,50
2015-11-09,49
2015-11-10,37
2015-11-11,70
2015-11-12,63
2015-11-13,37
2015-11-14,58
2015-11-15,67
2015-11-16,38
2015-11-17,46
2015-11-18,49
2015-11-19,52
2015-11-20,56
2015-11-21,58
2015-11-22,57
2015-11-23,40
2015-11-24,64
2015-11-25,56
2015-11-26,56
2015-11-27,45
2015-11-28,52
2015-11-29,63
2015-11-30,45
2015-12-01,58
2015-12-02,51
2015-12-03,50
2015-12-04,58
2015-12-05,55
2015-12-06,57
2015-12-07,66
2015-12-08,39
2015-12-09,45
2015-12-10,49
2015-12-11,57
2015-12-12,46
2015-12-13,57
2015-12-14,42
2015-12-15,49
2015-12-16,53
2015-12-17,56
2015-12-18,52
2015-12-19,50
2015-12-20,65
2015-12-21,53
2015-12-22,45
2015-12-23,52
2015-12-24,58
2015-12-25,44
2015-12-26,44
2015-12-27,58
2015-12-28,41
2015-12-29,66
2015-12-30,44
2015-12-31,58
2016-01-01,91
2016-01-02,87
2016-01-03,71
2016-01-04,72
2016-01-05,64
2016-01-06,70
2016-01-07,101
2016-01-08,70
2016-01-09,71
2016-01-10,77
2016-01-11,54
2016-01-12,56
2016-02-01,55
2016-02-02,61
2016-02-03,64
2016-02-04,56
2016-02-05,57
2016-02-06,86
2016-02-07,63
2016-02-08,57
2016-02-09,73
2016-02-10,60
2016-02-11,54
2016-02-12,54
2016-03-01,96
2016-03-02,62
2016-03-03,80
2016-03-04,50
2016-03-05,59
2016-03-06,65
2016-03-07,85
2016-03-08,70
2016-03-09,77
2016-03-10,54
2016-03-11,74
2016-03-12,52
2016-04-01,106
2016-04-02,63
2016-04-03,78
2016-04-04,68
2016-04-05,59
2016-04-06,63
2016-04-07,64
2016-04-08,65
2016-04-09,75
2016-04-10,57
2016-04-11,77
2016-04-12,64
2016-05-01,75
2016-05-02,95
2016-05-03,68
2016-05-04,60
2016-05-05,67
2016-05-06,93
2016-05-07,58
2016-05-08,66
2016-05-09,59
2016-05-10,74
2016-05-11,70
2016-05-12,56
2016-06-01,80
2016-06-02,81
2016-06-03,65
2016-06-04,52
2016-06-05,62
2016-06-06,73
2016-06-07,54
2016-06-08,73
2016-06-09,71
2016-06-10,80
2016-06-11,82
2016-06-12,63
2016-07-01,66
2016-07-02,79
2016-07-03,66
2016-07-04,73
2016-07-05,80
2016-07-06,76
2016-07-07,67
2016-07-08,68
2016-07-09,63
2016-07-10,59
2016-07-11,51
2016-07-12,65
2016-08-01,85
2016-08-02,76
2016-08-03,68
2016-08-04,80
2016-08-05,90
2016-08-06,72
2016-08-07,68
2016-08-08,61
2016-08-09,71
2016-08-10,54
2016-08-11,65
2016-08-12,52
2016-09-01,94
2016-09-02,61
2016-09-03,69
2016-09-04,61
2016-09-05,59
2016-09-06,53
2016-09-07,59
2016-09-08,66
2016-09-09,61
2016-09-10,59
2016-09-11,60
2016-09-12,60
2016-10-01,88
2016-10-02,66
2016-10-03,63
2016-10-04,72
2016-10-05,79
2016-10-06,57
2016-10-07,71
2016-10-08,74
2016-10-09,56
2016-10-10,67
2016-10-11,54
2016-10-12,70
2016-11-01,87
2016-11-02,71
2016-11-03,62
2016-11-04,59
2016-11-05,73
2016-11-06,72
2016-11-07,59
2016-11-08,53
2016-11-09,64
2016-11-10,66
2016-11-11,62
2016-11-12,59
2016-12-01,67
2016-12-02,86
2016-12-03,89
2016-12-04,52
2016-12-05,77
2016-12-06,54
2016-12-07,77
2016-12-08,63
2016-12-09,49
2016-12-10,68
2016-12-11,71
2016-12-12,69
2017-01-01,94
2017-01-02,66
2017-01-03,83
2017-01-04,80
2017-01-05,68
2017-01-06,81
2017-01-07,77
2017-01-08,82
2017-01-09,89
2017-01-10,74
2017-01-11,70
2017-01-12,87
2017-01-13,80
2017-01-14,75
2017-01-15,74
2017-01-16,76
2017-01-17,67
2017-01-18,63
2017-01-19,83
2017-01-20,68
2017-01-21,89
2017-01-22,84
2017-01-23,62
2017-01-24,71
2017-01-25,73
2017-01-26,70
2017-01-27,80
2017-01-28,66
2017-01-29,98
2017-01-30,51
2017-01-31,59
2017-02-01,84
2017-02-02,74
2017-02-03,80
2017-02-04,70
2017-02-05,83
2017-02-06,68
2017-02-07,69
2017-02-08,78
2017-02-09,55
2017-02-10,58
2017-02-11,47
2017-02-12,78
2017-02-13,63
2017-02-14,64
2017-02-15,86
2017-02-16,71
2017-02-17,66
2017-02-18,70
2017-02-19,72
2017-02-20,60
2017-02-21,64
2017-02-22,53
2017-02-23,77
2017-02-24,71
2017-02-25,66
2017-02-26,76
2017-02-27,52
2017-02-28,52
2017-03-01,78
2017-03-02,66
2017-03-03,60
2017-03-04,68
2017-03-05,56
2017-03-06,62
2017-03-07,54
2017-03-08,64
2017-03-09,75
2017-03-10,71
2017-03-11,53
2017-03-12,68
2017-03-13,51
2017-03-14,40
2017-03-15,71
2017-03-16,59
2017-03-17,81
2017-03-18,70
2017-03-19,64
2017-03-20,64
2017-03-21,59
2017-03-22,50
2017-03-23,67
2017-03-24,56
2017-03-25,64
2017-03-26,59
2017-03-27,50
2017-03-28,59
2017-03-29,63
2017-03-30,60
2017-03-31,54
2017-04-01,85
2017-04-02,72
2017-04-03,52
2017-04-04,45
2017-04-05,65
2017-04-06,68
2017-04-07,71
2017-04-08,60
2017-04-09,63
2017-04-10,49
2017-04-11,49
2017-04-12,63
2017-04-13,55
2017-04-14,57
2017-04-15,86
2017-04-16,73
2017-04-17,62
2017-04-18,47
2017-04-19,62
2017-04-20,65
2017-04-21,53
2017-04-22,64
2017-04-23,61
2017-04-24,54
2017-04-25,56
2017-04-26,64
2017-04-27,69
2017-04-28,55
2017-04-29,61
2017-04-30,55
2017-05-01,57
2017-05-02,52
2017-05-03,44
2017-05-04,44
2017-05-05,57
2017-05-06,53
2017-05-07,40
2017-05-08,50
2017-05-09,54
2017-05-10,56
2017-05-11,50
2017-05-12,54
2017-05-13,42
2017-05-14,61
2017-05-15,53
2017-05-16,53
2017-05-17,51
2017-05-18,52
2017-05-19,54
2017-05-20,66
2017-05-21,45
2017-05-22,42
2017-05-23,54
2017-05-24,42
2017-05-25,55
2017-05-26,44
2017-05-27,51
2017-05-28,56
2017-05-29,51
2017-05-30,38
2017-05-31,51
2017-06-01,54
2017-06-02,61
2017-06-03,46
2017-06-04,46
2017-06-05,49
2017-06-06,45
2017-06-07,47
2017-06-08,56
2017-06-09,47
2017-06-10,74
2017-06-11,32
2017-06-12,57
2017-06-13,45
2017-06-14,50
2017-06-15,67
2017-06-16,51
2017-06-17,67
2017-06-18,56
2017-06-19,38
2017-06-20,53
2017-06-21,49
2017-06-22,43
2017-06-23,46
2017-06-24,47
2017-06-25,75
2017-06-26,48
2017-06-27,44
2017-06-28,53
2017-06-29,59
2017-06-30,48
2017-07-01,61
2017-07-02,76
2017-07-03,63
2017-07-04,57
2017-07-05,55
2017-07-06,46
2017-07-07,50
2017-07-08,48
2017-07-09,49
2017-07-10,43
2017-07-11,49
2017-07-12,50
2017-07-13,55
2017-07-14,57
2017-07-15,47
2017-07-16,53
2017-07-17,52
2017-07-18,42
2017-07-19,39
2017-07-20,57
2017-07-21,51
2017-07-22,46
2017-07-23,52
2017-07-24,44
2017-07-25,48
2017-07-26,45
2017-07-27,45
2017-07-28,56
2017-07-29,43
2017-07-30,50
2017-07-31,38
2017-08-01,61
2017-08-02,56
2017-08-03,53
2017-08-04,58
2017-08-05,51
2017-08-06,56
2017-08-07,46
2017-08-08,59
2017-08-09,40
2017-08-10,44
2017-08-11,59
2017-08-12,43
2017-08-13,39
2017-08-14,41
2017-08-15,52
2017-08-16,38
2017-08-17,42
2017-08-18,48
2017-08-19,61
2017-08-20,53
2017-08-21,44
2017-08-22,38
2017-08-23,37
2017-08-24,44
2017-08-25,37
2017-08-26,43
2017-08-27,43
2017-08-28,41
2017-08-29,41
2017-08-30,24
2017-08-31,27
